,between centrality,degree centrality,close centrality,eigen centrality,strength,degree,date
Peercoin,0.0,1.0,1.0,0.3779644730092272,48,6,2013-12-22
Primecoin,0.0,1.0,1.0,0.3779644730092272,34,6,2013-12-22
Ripple,0.0,1.0,1.0,0.3779644730092272,33,6,2013-12-22
Bitcoin,0.0,1.0,1.0,0.4472135954999579,26,4,2013-05-19
Litecoin,0.0,1.0,1.0,0.4472135954999579,11,4,2013-05-19
Namecoin,0.0,1.0,1.0,0.4472135954999579,11,4,2013-05-19
Peercoin,0.0,1.0,1.0,0.4472135954999579,5,4,2013-05-19
Ripple,0.0,1.0,1.0,0.4472135954999579,15,4,2013-05-19
Bitcoin,0.0,1.0,1.0,0.40824829046386296,44,5,2013-11-10
Litecoin,0.0,1.0,1.0,0.40824829046386296,37,5,2013-11-10
Namecoin,0.0,1.0,1.0,0.40824829046386296,25,5,2013-11-10
Peercoin,0.0,1.0,1.0,0.40824829046386296,22,5,2013-11-10
Primecoin,0.0,1.0,1.0,0.40824829046386296,14,5,2013-11-10
Ripple,0.0,1.0,1.0,0.40824829046386296,22,5,2013-11-10
Auroracoin,0.0,0.75,0.78125,0.2729605563516583,27,12,2015-01-11
Bitcoin,0.05416666666666667,0.8125,0.8272058823529411,0.2764292777606605,241,13,2015-01-11
Dash,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,35,13,2015-01-11
Dogecoin,0.11666666666666667,0.8125,0.8272058823529411,0.2746839621490573,141,13,2015-01-11
Ethereum,0.0,0.75,0.78125,0.2729605563516583,37,12,2015-01-11
Litecoin,0.0,0.75,0.78125,0.2729605563516583,160,12,2015-01-11
MazaCoin,0.0,0.75,0.78125,0.2729605563516583,36,12,2015-01-11
Namecoin,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,102,13,2015-01-11
Nxt,0.0,0.75,0.78125,0.27296055635165817,17,12,2015-01-11
Peercoin,0.0,0.75,0.78125,0.27296055635165817,110,12,2015-01-11
Primecoin,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,104,13,2015-01-11
Ripple,0.05416666666666667,0.8125,0.8272058823529411,0.27642927776066045,105,13,2015-01-11
Vertcoin,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,50,13,2015-01-11
Stellar,0.0,0.125,0.46875,0.045560193924816375,3,2,2015-01-11
Titcoin,0.0,0.25,0.5022321428571428,0.09229318240114336,5,4,2015-01-11
PotCoin,0.0,0.0625,0.4536290322580645,0.02263625418310197,1,1,2015-01-11
NEM,0.0,0.0,0.0,3.958412683688671e-09,0,0,2015-01-11
Auroracoin,0.0,0.8571428571428571,0.875,0.22139569194493905,66,18,2017-03-12
Bitcoin,0.0416005291005291,1.0,1.0,0.2342604814246926,420,21,2017-03-12
Dash,0.005291005291005293,0.9047619047619048,0.9130434782608696,0.2271687155150877,121,19,2017-03-12
Dogecoin,0.0416005291005291,1.0,1.0,0.2342604814246926,238,21,2017-03-12
Ethereum,0.0416005291005291,1.0,1.0,0.2342604814246926,162,21,2017-03-12
Gridcoin,0.005291005291005293,0.9047619047619048,0.9130434782608696,0.2271687155150877,36,19,2017-03-12
Litecoin,0.0065476190476190495,0.9047619047619048,0.9130434782608696,0.22652831805979504,244,19,2017-03-12
MazaCoin,0.005291005291005293,0.9047619047619048,0.9130434782608696,0.2271687155150877,71,19,2017-03-12
Monero,0.0065476190476190495,0.9047619047619048,0.9130434782608696,0.22652831805979504,67,19,2017-03-12
NEM,0.005291005291005293,0.9047619047619048,0.9130434782608696,0.2271687155150877,65,19,2017-03-12
Namecoin,0.005291005291005293,0.9047619047619048,0.9130434782608696,0.2271687155150877,170,19,2017-03-12
Nxt,0.013029100529100529,0.9523809523809524,0.9545454545454546,0.23230134162994376,78,20,2017-03-12
Peercoin,0.0065476190476190495,0.9047619047619048,0.9130434782608696,0.22652831805979504,152,19,2017-03-12
PotCoin,0.0,0.8571428571428571,0.875,0.22139569194493905,40,18,2017-03-12
Primecoin,0.0,0.8571428571428571,0.875,0.22139569194493905,162,18,2017-03-12
Ripple,0.0065476190476190495,0.9047619047619048,0.9130434782608696,0.22652831805979504,175,19,2017-03-12
Stellar,0.0,0.8571428571428571,0.875,0.22139569194493905,38,18,2017-03-12
Titcoin,0.0,0.8571428571428571,0.875,0.22139569194493905,53,18,2017-03-12
Vertcoin,0.0,0.8571428571428571,0.875,0.22139569194493905,76,18,2017-03-12
Ethereum Classic,0.0,0.14285714285714285,0.5384615384615384,0.03809804941257758,4,3,2017-03-12
NuBits,0.0,0.42857142857142855,0.6363636363636364,0.11226553798798516,15,9,2017-03-12
Zcash,0.0,0.3809523809523809,0.6176470588235294,0.0998118142787914,21,8,2017-03-12
Auroracoin,0.001496454572071816,0.6285714285714286,0.7291666666666666,0.16254368867858104,92,22,2018-01-28
Bitcoin,0.06824516293198814,0.9714285714285714,0.9722222222222222,0.21084516830264105,665,34,2018-01-28
Bitcoin Gold,0.014335156486403985,0.7714285714285714,0.813953488372093,0.1845615413508367,71,27,2018-01-28
Bitconnect,0.005256775922605722,0.6285714285714286,0.7291666666666666,0.15305997038441527,39,22,2018-01-28
Dash,0.0043694231392933155,0.7714285714285714,0.813953488372093,0.1926012118919894,233,27,2018-01-28
Dogecoin,0.020681144317549343,0.8857142857142857,0.8974358974358975,0.20697186303326312,355,31,2018-01-28
Ethereum,0.06064476612991066,0.9714285714285714,0.9722222222222222,0.21292898095445675,361,34,2018-01-28
Gridcoin,0.01981279697861377,0.8857142857142857,0.8974358974358975,0.2071353278832027,98,31,2018-01-28
Litecoin,0.02689485124554199,0.8857142857142857,0.8974358974358975,0.2040221706279072,374,31,2018-01-28
MazaCoin,0.01311317489245007,0.7714285714285714,0.813953488372093,0.18296791075560956,91,27,2018-01-28
Monero,0.01062512190858576,0.8571428571428571,0.875,0.2055082889520735,233,30,2018-01-28
NEM,0.015974166229454103,0.8571428571428571,0.875,0.20251160566869755,152,30,2018-01-28
Namecoin,0.013038418402715829,0.8571428571428571,0.875,0.20295236478541476,232,30,2018-01-28
Nxt,0.008959360307085155,0.8285714285714285,0.8536585365853658,0.2005597218582253,147,29,2018-01-28
Peercoin,0.001776026293808639,0.6857142857142857,0.7608695652173914,0.17632961190690388,201,24,2018-01-28
PotCoin,0.001834600525640409,0.6857142857142857,0.7608695652173914,0.17621960919840668,82,24,2018-01-28
Primecoin,0.0046243313912486825,0.6571428571428571,0.7446808510638298,0.1663906990259797,189,23,2018-01-28
Ripple,0.008526875131904137,0.7999999999999999,0.8333333333333334,0.19445641095856125,249,28,2018-01-28
Stellar,0.013038418402715829,0.8571428571428571,0.875,0.2029523647854148,109,30,2018-01-28
Tether,0.0022809869868693398,0.5428571428571428,0.6862745098039216,0.1356407955996006,29,19,2018-01-28
Titcoin,0.005336530709478649,0.6857142857142857,0.7608695652173914,0.17322292591503072,88,24,2018-01-28
Vertcoin,0.005521574423934128,0.6857142857142857,0.7608695652173914,0.17214504889485216,104,24,2018-01-28
Zcash,0.013863639720756564,0.7714285714285714,0.813953488372093,0.18410692483869973,136,27,2018-01-28
Bitcoin Cash,0.005051101405005196,0.7142857142857143,0.7777777777777778,0.17740305777787788,107,25,2018-01-28
Bitcoin Private,0.0,0.14285714285714285,0.5384615384615384,0.0388132599850971,5,5,2018-01-28
Cardano,0.001177149867214128,0.3428571428571429,0.603448275862069,0.0852758149198145,16,12,2018-01-28
Decred,0.00491039278730826,0.5428571428571428,0.6862745098039216,0.13496008955041927,31,19,2018-01-28
EOS,0.002117490352784471,0.4571428571428571,0.6481481481481481,0.1125731108765684,16,16,2018-01-28
Ethereum Classic,0.006378863278985556,0.7714285714285714,0.813953488372093,0.1896876661179019,146,27,2018-01-28
NEO,0.0,0.17142857142857146,0.546875,0.0431479590538396,6,6,2018-01-28
NuBits,0.002427160360922101,0.5714285714285714,0.7,0.1434972013294652,41,20,2018-01-28
OmiseGO,0.006155615919320163,0.5428571428571428,0.6862745098039216,0.131234303883765,30,19,2018-01-28
Petro,0.0,0.2,0.5555555555555556,0.051764042418684514,10,7,2018-01-28
Verge,0.0,0.057142857142857134,0.5147058823529411,0.01660568759549612,2,2,2018-01-28
Waves platform,0.0012803681374979866,0.6,0.7142857142857143,0.1559764782714291,40,21,2018-01-28
Filecoin,0.0,0.37142857142857133,0.6140350877192983,0.09407457503151337,14,13,2018-01-28
Auroracoin,0.008333333333333331,0.8125,0.8421052631578947,0.2653723417567593,28,13,2015-02-22
Bitcoin,0.024444444444444442,0.875,0.8888888888888888,0.27319432591104104,251,14,2015-02-22
Dash,0.008333333333333331,0.8125,0.8421052631578947,0.2653723417567593,36,13,2015-02-22
Dogecoin,0.1383333333333333,0.875,0.8888888888888888,0.2637894752715613,143,14,2015-02-22
Ethereum,0.008333333333333331,0.8125,0.8421052631578947,0.2654627523845794,39,13,2015-02-22
Litecoin,0.008333333333333331,0.8125,0.8421052631578947,0.2653723417567593,164,13,2015-02-22
MazaCoin,0.008333333333333331,0.8125,0.8421052631578947,0.2654627523845794,37,13,2015-02-22
Namecoin,0.043888888888888894,0.9375,0.9411764705882352,0.28401233112056873,105,15,2015-02-22
Nxt,0.008333333333333331,0.8125,0.8421052631578947,0.2653723417567593,23,13,2015-02-22
Peercoin,0.01333333333333333,0.8125,0.8421052631578947,0.2622859100736933,113,13,2015-02-22
Primecoin,0.01944444444444444,0.875,0.8888888888888888,0.2762807575941071,105,14,2015-02-22
Ripple,0.024444444444444442,0.875,0.8888888888888888,0.27319432591104104,107,14,2015-02-22
Titcoin,0.0,0.4375,0.6153846153846154,0.14880626529669652,8,7,2015-02-22
Vertcoin,0.01944444444444444,0.875,0.8888888888888888,0.2762807575941071,51,14,2015-02-22
NEM,0.0,0.4375,0.6153846153846154,0.15004740136281858,9,7,2015-02-22
Stellar,0.0,0.3125,0.5925925925925926,0.10634716122531553,8,5,2015-02-22
PotCoin,0.0,0.0625,0.4848484848484849,0.020681044404934217,1,1,2015-02-22
Auroracoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,61,17,2016-07-10
Bitcoin,0.025245995834231125,1.0,1.0,0.2442549366081788,372,18,2016-07-10
Dash,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,94,17,2016-07-10
Dogecoin,0.025245995834231125,1.0,1.0,0.2442549366081788,220,18,2016-07-10
Ethereum,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,102,17,2016-07-10
Litecoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,233,17,2016-07-10
MazaCoin,0.0009337068160597573,0.8888888888888888,0.9,0.22928274260789336,59,16,2016-07-10
Monero,0.0,0.7777777777777777,0.8181818181818182,0.20382294509643026,36,14,2016-07-10
NEM,0.025245995834231125,1.0,1.0,0.2442549366081788,49,18,2016-07-10
Namecoin,0.025245995834231125,1.0,1.0,0.2442549366081788,158,18,2016-07-10
Nxt,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,67,17,2016-07-10
Peercoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,142,17,2016-07-10
PotCoin,0.0009337068160597573,0.8888888888888888,0.9,0.2292827426078933,37,16,2016-07-10
Primecoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,152,17,2016-07-10
Ripple,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,146,17,2016-07-10
Stellar,0.0,0.8333333333333333,0.8571428571428571,0.21767243189330485,31,15,2016-07-10
Titcoin,0.0023701788407670763,0.9444444444444444,0.9473684210526316,0.2408930533224819,50,17,2016-07-10
Vertcoin,0.0,0.7777777777777777,0.8181818181818182,0.20382294509643026,54,14,2016-07-10
NuBits,0.0,0.2222222222222222,0.5625,0.0590161833854051,7,4,2016-07-10
Auroracoin,0.0,0.75,0.78125,0.2729605563516583,25,12,2014-12-28
Bitcoin,0.05416666666666667,0.8125,0.8272058823529411,0.2764292777606605,239,13,2014-12-28
Dash,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,34,13,2014-12-28
Dogecoin,0.11666666666666667,0.8125,0.8272058823529411,0.2746839621490573,141,13,2014-12-28
Ethereum,0.0,0.75,0.78125,0.2729605563516583,37,12,2014-12-28
Litecoin,0.0,0.75,0.78125,0.2729605563516583,159,12,2014-12-28
MazaCoin,0.0,0.75,0.78125,0.2729605563516583,36,12,2014-12-28
Namecoin,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,102,13,2014-12-28
Nxt,0.0,0.75,0.78125,0.27296055635165817,17,12,2014-12-28
Peercoin,0.0,0.75,0.78125,0.27296055635165817,110,12,2014-12-28
Primecoin,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,104,13,2014-12-28
Ripple,0.05416666666666667,0.8125,0.8272058823529411,0.27642927776066045,104,13,2014-12-28
Vertcoin,0.02291666666666666,0.8125,0.8272058823529411,0.27998726533409257,49,13,2014-12-28
Stellar,0.0,0.125,0.46875,0.045560193924816375,3,2,2014-12-28
Titcoin,0.0,0.25,0.5022321428571428,0.09229318240114336,5,4,2014-12-28
PotCoin,0.0,0.0625,0.4536290322580645,0.02263625418310197,1,1,2014-12-28
NEM,0.0,0.0,0.0,3.958412683688671e-09,0,0,2014-12-28
Auroracoin,0.003972742943331178,1.0,1.0,0.2446940798915177,58,17,2015-10-04
Bitcoin,0.003972742943331178,1.0,1.0,0.2446940798915177,322,17,2015-10-04
Dash,0.003972742943331178,1.0,1.0,0.2446940798915177,79,17,2015-10-04
Dogecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,204,17,2015-10-04
Ethereum,0.002269176901529843,0.9411764705882352,0.9444444444444444,0.23267061468719144,70,16,2015-10-04
Litecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,223,17,2015-10-04
MazaCoin,0.0016160310277957336,0.9411764705882352,0.9444444444444444,0.2335014052044411,52,16,2015-10-04
Monero,0.0,0.7647058823529411,0.8095238095238095,0.19365589607236366,28,13,2015-10-04
NEM,0.003972742943331178,1.0,1.0,0.2446940798915177,32,17,2015-10-04
Namecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,145,17,2015-10-04
Nxt,0.0016160310277957336,0.9411764705882352,0.9444444444444444,0.2335014052044411,48,16,2015-10-04
Peercoin,0.003972742943331178,1.0,1.0,0.2446940798915177,141,17,2015-10-04
PotCoin,0.002269176901529843,0.9411764705882352,0.9444444444444444,0.23267061468719144,31,16,2015-10-04
Primecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,145,17,2015-10-04
Ripple,0.003972742943331178,1.0,1.0,0.2446940798915177,136,17,2015-10-04
Stellar,0.0,0.8235294117647058,0.85,0.20803032411184752,24,14,2015-10-04
Titcoin,0.003972742943331178,1.0,1.0,0.2446940798915177,38,17,2015-10-04
Vertcoin,0.0,0.8235294117647058,0.85,0.20803032411184752,52,14,2015-10-04
Auroracoin,0.003972742943331178,1.0,1.0,0.2446940798915177,58,17,2015-09-27
Bitcoin,0.003972742943331178,1.0,1.0,0.2446940798915177,321,17,2015-09-27
Dash,0.003972742943331178,1.0,1.0,0.2446940798915177,79,17,2015-09-27
Dogecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,204,17,2015-09-27
Ethereum,0.002269176901529843,0.9411764705882352,0.9444444444444444,0.23267061468719144,70,16,2015-09-27
Litecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,223,17,2015-09-27
MazaCoin,0.0016160310277957336,0.9411764705882352,0.9444444444444444,0.2335014052044411,52,16,2015-09-27
Monero,0.0,0.7647058823529411,0.8095238095238095,0.19365589607236366,27,13,2015-09-27
NEM,0.003972742943331178,1.0,1.0,0.2446940798915177,32,17,2015-09-27
Namecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,145,17,2015-09-27
Nxt,0.0016160310277957336,0.9411764705882352,0.9444444444444444,0.2335014052044411,48,16,2015-09-27
Peercoin,0.003972742943331178,1.0,1.0,0.2446940798915177,141,17,2015-09-27
PotCoin,0.002269176901529843,0.9411764705882352,0.9444444444444444,0.23267061468719144,31,16,2015-09-27
Primecoin,0.003972742943331178,1.0,1.0,0.2446940798915177,145,17,2015-09-27
Ripple,0.003972742943331178,1.0,1.0,0.2446940798915177,136,17,2015-09-27
Stellar,0.0,0.8235294117647058,0.85,0.20803032411184752,24,14,2015-09-27
Titcoin,0.003972742943331178,1.0,1.0,0.2446940798915177,38,17,2015-09-27
Vertcoin,0.0,0.8235294117647058,0.85,0.20803032411184752,52,14,2015-09-27
Auroracoin,0.0002801120448179272,0.8571428571428571,0.875,0.2233249202377431,66,18,2016-12-25
Bitcoin,0.04410097372282245,1.0,1.0,0.2357404576654591,408,21,2016-12-25
Dash,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,102,19,2016-12-25
Dogecoin,0.04410097372282245,1.0,1.0,0.2357404576654591,235,21,2016-12-25
Ethereum,0.04007936507936508,0.9523809523809524,0.9545454545454546,0.2247723282302383,140,20,2016-12-25
Gridcoin,0.0,0.8095238095238095,0.84,0.2116782594986229,17,17,2016-12-25
Litecoin,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,240,19,2016-12-25
MazaCoin,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,67,19,2016-12-25
Monero,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,63,19,2016-12-25
NEM,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,53,19,2016-12-25
Namecoin,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,164,19,2016-12-25
Nxt,0.014735894357743097,0.9523809523809524,0.9545454545454546,0.2337689328438128,78,20,2016-12-25
Peercoin,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,148,19,2016-12-25
PotCoin,0.0002801120448179272,0.8571428571428571,0.875,0.2233249202377431,40,18,2016-12-25
Primecoin,0.0002801120448179272,0.8571428571428571,0.875,0.2233249202377431,158,18,2016-12-25
Ripple,0.006912765106042418,0.9047619047619048,0.9130434782608696,0.228546926540778,163,19,2016-12-25
Stellar,0.0002801120448179272,0.8571428571428571,0.875,0.2233249202377431,34,18,2016-12-25
Titcoin,0.0002801120448179272,0.8571428571428571,0.875,0.2233249202377431,53,18,2016-12-25
Vertcoin,0.0002801120448179272,0.8571428571428571,0.875,0.2233249202377431,72,18,2016-12-25
Ethereum Classic,0.0,0.14285714285714285,0.5384615384615384,0.038048119608257186,4,3,2016-12-25
NuBits,0.0,0.3809523809523809,0.6176470588235294,0.10078024048205017,14,8,2016-12-25
Zcash,0.0,0.3809523809523809,0.6176470588235294,0.10078024048205017,17,8,2016-12-25
Auroracoin,0.0,0.8,0.8166666666666667,0.2762870151739457,25,12,2014-10-26
Bitcoin,0.05714285714285715,0.8666666666666667,0.8711111111111112,0.2798565297585885,231,13,2014-10-26
Dash,0.0,0.8,0.8166666666666667,0.2762870151739458,33,12,2014-10-26
Dogecoin,0.0,0.8,0.8166666666666667,0.2762870151739458,137,12,2014-10-26
Ethereum,0.0,0.8,0.8166666666666667,0.2762870151739458,37,12,2014-10-26
Litecoin,0.0,0.8,0.8166666666666667,0.2762870151739458,154,12,2014-10-26
MazaCoin,0.0,0.8,0.8166666666666667,0.2762870151739458,36,12,2014-10-26
Namecoin,0.0,0.8,0.8166666666666667,0.2762870151739458,98,12,2014-10-26
Nxt,0.0,0.8,0.8166666666666667,0.2762870151739458,12,12,2014-10-26
Peercoin,0.0,0.8,0.8166666666666667,0.2762870151739458,108,12,2014-10-26
Primecoin,0.1238095238095238,0.8666666666666667,0.8711111111111112,0.2780603037984111,103,13,2014-10-26
Ripple,0.05714285714285715,0.8666666666666667,0.8711111111111112,0.2798565297585886,102,13,2014-10-26
Vertcoin,0.0,0.8,0.8166666666666667,0.27628701517394577,44,12,2014-10-26
Stellar,0.0,0.13333333333333333,0.4839506172839506,0.046517859922150434,3,2,2014-10-26
Titcoin,0.0,0.06666666666666668,0.4666666666666667,0.023109611106147548,1,1,2014-10-26
PotCoin,0.0,0.0,0.0,4.2674112952850025e-09,0,0,2014-10-26
Auroracoin,0.0,0.6923076923076923,0.7512019230769231,0.17566330350868434,74,18,2017-10-08
Bitcoin,0.009666289216062971,0.9230769230769232,0.9245562130177516,0.2184502060950172,549,24,2017-10-08
Dash,0.009666289216062971,0.9230769230769232,0.9245562130177516,0.2184502060950172,187,24,2017-10-08
Dogecoin,0.009666289216062971,0.9230769230769232,0.9245562130177516,0.2184502060950172,295,24,2017-10-08
Ethereum,0.04658936613913989,0.9615384615384616,0.9615384615384616,0.2193335665840097,271,25,2017-10-08
Gridcoin,0.009666289216062971,0.9230769230769232,0.9245562130177516,0.2184502060950172,70,24,2017-10-08
Litecoin,0.0021696832579185523,0.8461538461538463,0.8585164835164836,0.2084850522684674,293,22,2017-10-08
MazaCoin,0.00480769230769231,0.8076923076923077,0.8289124668435013,0.19646184116581014,77,21,2017-10-08
Monero,0.00435493390470766,0.8846153846153847,0.8903133903133903,0.2144897773331613,161,23,2017-10-08
NEM,0.009666289216062971,0.9230769230769232,0.9245562130177516,0.2184502060950172,121,24,2017-10-08
Namecoin,0.04088763197586726,0.9230769230769232,0.9245562130177516,0.21332884151931575,190,24,2017-10-08
Nxt,0.009666289216062971,0.9230769230769232,0.9245562130177516,0.2184502060950172,126,24,2017-10-08
Peercoin,0.0014331322272498742,0.8076923076923077,0.8289124668435013,0.20046774519967425,177,21,2017-10-08
PotCoin,0.003348717898491654,0.8461538461538463,0.8585164835164836,0.2067839855315592,74,22,2017-10-08
